ID,questionnaire,order,condition,score,statement,truthfulness,accent,speaker_sex,statement_guess,L1
59,G3,1,3,97,13,notknown,English,f,guessed,German
60,G3,1,3,64,13,notknown,English,f,guessed,German
61,G3,1,3,20,13,notknown,English,f,guessed,German
63,G3,1,3,100,13,notknown,English,f,guessed,German
64,G3,1,3,100,13,notknown,English,f,guessed,German
65,G3,1,3,100,13,notknown,English,f,guessed,German
66,G3,1,3,100,13,known_true,English,f,known,German
67,G3,1,3,85,13,notknown,English,f,guessed,German
68,G3,1,3,32,13,notknown,English,f,guessed,German
69,G3,1,3,83,13,notknown,English,f,guessed,German
70,G3,1,3,89,13,notknown,English,f,guessed,German
71,G3,1,3,84,13,notknown,English,f,guessed,German
73,G3,1,3,23,13,notknown,English,f,guessed,German
74,G3,1,3,100,13,notknown,English,f,guessed,German
75,G4,1,4,75,13,notknown,French,f,guessed,German
76,G4,1,4,100,13,notknown,French,f,guessed,German
77,G4,1,4,67,13,notknown,French,f,guessed,German
78,G4,1,4,86,13,notknown,French,f,guessed,German
79,G4,1,4,100,13,notknown,French,f,guessed,German
81,G4,1,4,100,13,notknown,French,f,guessed,German
82,G4,1,4,89,13,notknown,French,f,guessed,German
83,G4,1,4,86,13,notknown,French,f,guessed,German
84,G4,1,4,72,13,notknown,French,f,guessed,German
85,G4,1,4,100,13,notknown,French,f,guessed,German
86,G4,1,4,63,13,notknown,French,f,guessed,German
87,G4,1,4,100,13,notknown,French,f,guessed,German
88,G4,1,4,94,13,notknown,French,f,guessed,German
89,G4,1,4,100,13,notknown,French,f,guessed,German
90,G4,1,4,75,13,notknown,French,f,guessed,German
91,G4,1,4,68,13,notknown,French,f,guessed,German
92,G4,1,4,70,13,notknown,French,f,guessed,German
93,G4,1,4,95,13,notknown,French,f,guessed,German
94,G4,1,4,91,13,notknown,French,f,guessed,German
95,G4,1,4,96,13,notknown,French,f,guessed,German
96,G4,1,4,89,13,notknown,French,f,guessed,German
97,G4,1,4,65,13,notknown,French,f,guessed,German
98,G4,1,4,87,13,notknown,French,f,guessed,German
99,G4,1,4,80,13,notknown,French,f,guessed,German
101,G4,1,4,61,13,notknown,French,f,guessed,German
102,G4,1,4,71,13,notknown,French,f,guessed,German
103,G4,1,4,86,13,notknown,French,f,guessed,German
104,G5,2,1,89,13,notknown,German,f,guessed,German
105,G5,2,1,100,13,notknown,German,f,guessed,German
106,G5,2,1,29,13,notknown,German,f,guessed,German
108,G5,2,1,78,13,notknown,German,f,guessed,German
110,G5,2,1,68,13,notknown,German,f,guessed,German
111,G5,2,1,60,13,notknown,German,f,guessed,German
112,G5,2,1,85,13,notknown,German,f,guessed,German
114,G5,2,1,88,13,notknown,German,f,guessed,German
115,G5,2,1,27,13,notknown,German,f,guessed,German
116,G5,2,1,67,13,notknown,German,f,guessed,German
117,G5,2,1,89,13,notknown,German,f,guessed,German
118,G5,2,1,100,13,notknown,German,f,guessed,German
119,G5,2,1,86,13,notknown,German,f,guessed,German
121,G5,2,1,90,13,notknown,German,f,guessed,German
123,G5,2,1,75,13,notknown,German,f,guessed,German
124,G5,2,1,38,13,notknown,German,f,guessed,German
125,G5,2,1,60,13,notknown,German,f,guessed,German
127,G5,2,1,63,13,notknown,German,f,guessed,German
128,G5,2,1,0,13,notknown,German,f,guessed,German
129,G5,2,1,80,13,notknown,German,f,guessed,German
130,G5,2,1,80,13,notknown,German,f,guessed,German
131,G6,2,2,74,13,notknown,Italian,f,guessed,German
132,G6,2,2,71,13,notknown,Italian,f,guessed,German
133,G6,2,2,81,13,notknown,Italian,f,guessed,German
134,G6,2,2,72,13,notknown,Italian,f,guessed,German
135,G6,2,2,100,13,notknown,Italian,f,guessed,German
136,G6,2,2,88,13,notknown,Italian,f,guessed,German
137,G6,2,2,76,13,notknown,Italian,f,guessed,German
139,G6,2,2,12,13,notknown,Italian,f,guessed,German
141,G6,2,2,100,13,notknown,Italian,f,guessed,German
142,G6,2,2,100,13,notknown,Italian,f,guessed,German
143,G6,2,2,27,13,notknown,Italian,f,guessed,German
144,G6,2,2,71,13,notknown,Italian,f,guessed,German
145,G6,2,2,85,13,notknown,Italian,f,guessed,German
146,G6,2,2,51,13,notknown,Italian,f,guessed,German
147,G6,2,2,63,13,notknown,Italian,f,guessed,German
148,G6,2,2,95,13,notknown,Italian,f,guessed,German
149,G6,2,2,97,13,notknown,Italian,f,guessed,German
150,G6,2,2,100,13,notknown,Italian,f,guessed,German
151,G6,2,2,68,13,notknown,Italian,f,guessed,German
152,G6,2,2,72,13,notknown,Italian,f,guessed,German
153,G6,2,2,100,13,notknown,Italian,f,guessed,German
154,G6,2,2,73,13,notknown,Italian,f,guessed,German
155,G6,2,2,51,13,notknown,Italian,f,guessed,German
156,G6,2,2,88,13,notknown,Italian,f,guessed,German
157,G6,2,2,95,13,notknown,Italian,f,guessed,German
158,G7,2,3,88,13,notknown,English,f,guessed,German
159,G7,2,3,0,13,notknown,English,f,guessed,German
160,G7,2,3,63,13,notknown,English,f,guessed,German
161,G7,2,3,100,13,notknown,English,f,guessed,German
162,G7,2,3,77,13,notknown,English,f,guessed,German
163,G7,2,3,88,13,notknown,English,f,guessed,German
164,G7,2,3,78,13,notknown,English,f,guessed,German
165,G7,2,3,71,13,notknown,English,f,guessed,German
166,G7,2,3,49,13,notknown,English,f,guessed,German
167,G7,2,3,100,13,notknown,English,f,guessed,German
168,G7,2,3,37,13,notknown,English,f,guessed,German
169,G7,2,3,93,13,notknown,English,f,guessed,German
170,G7,2,3,80,13,notknown,English,f,guessed,German
171,G7,2,3,100,13,notknown,English,f,guessed,German
172,G7,2,3,68,13,notknown,English,f,guessed,German
173,G7,2,3,30,13,notknown,English,f,guessed,German
174,G7,2,3,60,13,notknown,English,f,guessed,German
175,G7,2,3,80,13,notknown,English,f,guessed,German
176,G7,2,3,77,13,notknown,English,f,guessed,German
177,G7,2,3,84,13,notknown,English,f,guessed,German
178,G7,2,3,39,13,notknown,English,f,guessed,German
179,G7,2,3,32,13,notknown,English,f,guessed,German
180,G7,2,3,90,13,notknown,English,f,guessed,German
182,G8,2,4,92,13,notknown,French,f,guessed,German
184,G8,2,4,78,13,notknown,French,f,guessed,German
185,G8,2,4,86,13,notknown,French,f,guessed,German
186,G8,2,4,71,13,notknown,French,f,guessed,German
187,G8,2,4,60,13,notknown,French,f,guessed,German
188,G8,2,4,73,13,notknown,French,f,guessed,German
190,G8,2,4,69,13,notknown,French,f,guessed,German
191,G8,2,4,0,13,known_false,French,f,known,German
192,G8,2,4,5,13,notknown,French,f,guessed,German
193,G8,2,4,91,13,notknown,French,f,guessed,German
195,G8,2,4,70,13,notknown,French,f,guessed,German
196,G8,2,4,100,13,notknown,French,f,guessed,German
197,G8,2,4,63,13,notknown,French,f,guessed,German
198,G8,2,4,87,13,notknown,French,f,guessed,German
199,G8,2,4,86,13,notknown,French,f,guessed,German
201,G8,2,4,83,13,notknown,French,f,guessed,German
202,G8,2,4,31,13,notknown,French,f,guessed,German
203,G8,2,4,51,13,notknown,French,f,guessed,German
204,G8,2,4,71,13,notknown,French,f,guessed,German
1,G1,1,1,28,12,notknown,French,m,guessed,German
2,G1,1,1,0,12,notknown,French,m,guessed,German
3,G1,1,1,16,12,notknown,French,m,guessed,German
4,G1,1,1,37,12,notknown,French,m,guessed,German
5,G1,1,1,60,12,notknown,French,m,guessed,German
6,G1,1,1,72,12,notknown,French,m,guessed,German
7,G1,1,1,36,12,notknown,French,m,guessed,German
8,G1,1,1,50,12,notknown,French,m,guessed,German
10,G1,1,1,40,12,notknown,French,m,guessed,German
11,G1,1,1,10,12,notknown,French,m,guessed,German
12,G1,1,1,17,12,notknown,French,m,guessed,German
13,G1,1,1,16,12,notknown,French,m,guessed,German
14,G1,1,1,9,12,notknown,French,m,guessed,German
16,G1,1,1,8,12,notknown,French,m,guessed,German
17,G1,1,1,65,12,notknown,French,m,guessed,German
18,G1,1,1,0,12,notknown,French,m,guessed,German
19,G1,1,1,14,12,notknown,French,m,guessed,German
20,G1,1,1,1,12,notknown,French,m,guessed,German
21,G1,1,1,15,12,notknown,French,m,guessed,German
22,G1,1,1,29,12,notknown,French,m,guessed,German
23,G1,1,1,31,12,notknown,French,m,guessed,German
24,G1,1,1,25,12,notknown,French,m,guessed,German
26,G1,1,1,0,12,known_false,French,m,known,German
27,G1,1,1,0,12,known_false,French,m,known,German
28,G1,1,1,54,12,notknown,French,m,guessed,German
29,G1,1,1,50,12,notknown,French,m,guessed,German
30,G2,1,2,81,12,known_true,German,m,known,German
31,G2,1,2,0,12,notknown,German,m,guessed,German
32,G2,1,2,12,12,notknown,German,m,guessed,German
33,G2,1,2,62,12,notknown,German,m,guessed,German
34,G2,1,2,19,12,notknown,German,m,guessed,German
35,G2,1,2,73,12,notknown,German,m,guessed,German
36,G2,1,2,0,12,notknown,German,m,guessed,German
37,G2,1,2,0,12,notknown,German,m,guessed,German
38,G2,1,2,70,12,notknown,German,m,guessed,German
39,G2,1,2,0,12,known_false,German,m,known,German
40,G2,1,2,60,12,notknown,German,m,guessed,German
41,G2,1,2,0,12,known_false,German,m,known,German
42,G2,1,2,77,12,notknown,German,m,guessed,German
43,G2,1,2,11,12,notknown,German,m,guessed,German
44,G2,1,2,80,12,notknown,German,m,guessed,German
45,G2,1,2,49,12,notknown,German,m,guessed,German
46,G2,1,2,15,12,notknown,German,m,guessed,German
47,G2,1,2,0,12,notknown,German,m,guessed,German
48,G2,1,2,11,12,notknown,German,m,guessed,German
49,G2,1,2,100,12,notknown,German,m,guessed,German
50,G3,1,3,12,12,notknown,Italian,m,guessed,German
51,G3,1,3,0,12,known_false,Italian,m,known,German
52,G3,1,3,42,12,notknown,Italian,m,guessed,German
53,G3,1,3,41,12,notknown,Italian,m,guessed,German
54,G3,1,3,0,12,notknown,Italian,m,guessed,German
55,G3,1,3,0,12,notknown,Italian,m,guessed,German
56,G3,1,3,27,12,notknown,Italian,m,guessed,German
58,G3,1,3,28,12,notknown,Italian,m,guessed,German
59,G3,1,3,75,12,notknown,Italian,m,guessed,German
60,G3,1,3,74,12,notknown,Italian,m,guessed,German
61,G3,1,3,50,12,notknown,Italian,m,guessed,German
63,G3,1,3,36,12,notknown,Italian,m,guessed,German
64,G3,1,3,0,12,notknown,Italian,m,guessed,German
65,G3,1,3,0,12,notknown,Italian,m,guessed,German
66,G3,1,3,0,12,notknown,Italian,m,guessed,German
67,G3,1,3,65,12,notknown,Italian,m,guessed,German
68,G3,1,3,36,12,notknown,Italian,m,guessed,German
69,G3,1,3,0,12,notknown,Italian,m,guessed,German
70,G3,1,3,6,12,known_false,Italian,m,known,German
71,G3,1,3,19,12,notknown,Italian,m,guessed,German
73,G3,1,3,0,12,notknown,Italian,m,guessed,German
74,G3,1,3,17,12,notknown,Italian,m,guessed,German
75,G4,1,4,39,12,notknown,English,m,guessed,German
76,G4,1,4,0,12,notknown,English,m,guessed,German
77,G4,1,4,29,12,notknown,English,m,guessed,German
78,G4,1,4,16,12,notknown,English,m,guessed,German
79,G4,1,4,25,12,notknown,English,m,guessed,German
81,G4,1,4,100,12,notknown,English,m,guessed,German
82,G4,1,4,11,12,notknown,English,m,guessed,German
83,G4,1,4,14,12,notknown,English,m,guessed,German
84,G4,1,4,80,12,notknown,English,m,guessed,German
85,G4,1,4,0,12,notknown,English,m,guessed,German
86,G4,1,4,39,12,notknown,English,m,guessed,German
87,G4,1,4,27,12,notknown,English,m,guessed,German
88,G4,1,4,32,12,notknown,English,m,guessed,German
89,G4,1,4,27,12,notknown,English,m,guessed,German
90,G4,1,4,0,12,known_false,English,m,known,German
91,G4,1,4,65,12,notknown,English,m,guessed,German
92,G4,1,4,0,12,known_false,English,m,known,German
93,G4,1,4,0,12,notknown,English,m,guessed,German
94,G4,1,4,18,12,notknown,English,m,guessed,German
95,G4,1,4,6,12,notknown,English,m,guessed,German
96,G4,1,4,12,12,notknown,English,m,guessed,German
97,G4,1,4,33,12,notknown,English,m,guessed,German
98,G4,1,4,90,12,notknown,English,m,guessed,German
99,G4,1,4,14,12,notknown,English,m,guessed,German
101,G4,1,4,0,12,notknown,English,m,guessed,German
102,G4,1,4,0,12,notknown,English,m,guessed,German
103,G4,1,4,22,12,notknown,English,m,guessed,German
104,G5,2,1,76,12,notknown,French,m,guessed,German
105,G5,2,1,0,12,notknown,French,m,guessed,German
106,G5,2,1,21,12,notknown,French,m,guessed,German
108,G5,2,1,23,12,notknown,French,m,guessed,German
110,G5,2,1,29,12,notknown,French,m,guessed,German
111,G5,2,1,50,12,notknown,French,m,guessed,German
112,G5,2,1,88,12,notknown,French,m,guessed,German
114,G5,2,1,21,12,notknown,French,m,guessed,German
115,G5,2,1,70,12,notknown,French,m,guessed,German
116,G5,2,1,25,12,notknown,French,m,guessed,German
117,G5,2,1,19,12,notknown,French,m,guessed,German
118,G5,2,1,0,12,notknown,French,m,guessed,German
119,G5,2,1,85,12,notknown,French,m,guessed,German
121,G5,2,1,84,12,notknown,French,m,guessed,German
123,G5,2,1,0,12,notknown,French,m,guessed,German
124,G5,2,1,15,12,notknown,French,m,guessed,German
125,G5,2,1,20,12,notknown,French,m,guessed,German
127,G5,2,1,70,12,notknown,French,m,guessed,German
128,G5,2,1,0,12,notknown,French,m,guessed,German
129,G5,2,1,0,12,known_false,French,m,known,German
130,G5,2,1,25,12,notknown,French,m,guessed,German
131,G6,2,2,88,12,notknown,German,m,guessed,German
132,G6,2,2,2,12,notknown,German,m,guessed,German
133,G6,2,2,68,12,notknown,German,m,guessed,German
134,G6,2,2,18,12,notknown,German,m,guessed,German
135,G6,2,2,100,12,notknown,German,m,guessed,German
136,G6,2,2,0,12,notknown,German,m,guessed,German
137,G6,2,2,8,12,notknown,German,m,guessed,German
139,G6,2,2,6,12,notknown,German,m,guessed,German
141,G6,2,2,100,12,notknown,German,m,guessed,German
142,G6,2,2,100,12,notknown,German,m,guessed,German
143,G6,2,2,21,12,notknown,German,m,guessed,German
144,G6,2,2,21,12,notknown,German,m,guessed,German
145,G6,2,2,7,12,notknown,German,m,guessed,German
146,G6,2,2,80,12,notknown,German,m,guessed,German
147,G6,2,2,31,12,notknown,German,m,guessed,German
148,G6,2,2,5,12,notknown,German,m,guessed,German
149,G6,2,2,79,12,notknown,German,m,guessed,German
150,G6,2,2,0,12,notknown,German,m,guessed,German
151,G6,2,2,29,12,notknown,German,m,guessed,German
152,G6,2,2,100,12,notknown,German,m,guessed,German
153,G6,2,2,0,12,notknown,German,m,guessed,German
154,G6,2,2,70,12,notknown,German,m,guessed,German
155,G6,2,2,50,12,notknown,German,m,guessed,German
156,G6,2,2,7,12,notknown,German,m,guessed,German
157,G6,2,2,8,12,notknown,German,m,guessed,German
158,G7,2,3,2,12,notknown,Italian,m,guessed,German
159,G7,2,3,0,12,notknown,Italian,m,guessed,German
160,G7,2,3,76,12,notknown,Italian,m,guessed,German
161,G7,2,3,0,12,notknown,Italian,m,guessed,German
162,G7,2,3,40,12,notknown,Italian,m,guessed,German
163,G7,2,3,56,12,notknown,Italian,m,guessed,German
164,G7,2,3,7,12,notknown,Italian,m,guessed,German
165,G7,2,3,62,12,notknown,Italian,m,guessed,German
166,G7,2,3,0,12,known_false,Italian,m,known,German
167,G7,2,3,0,12,notknown,Italian,m,guessed,German
168,G7,2,3,56,12,notknown,Italian,m,guessed,German
169,G7,2,3,60,12,notknown,Italian,m,guessed,German
170,G7,2,3,20,12,notknown,Italian,m,guessed,German
171,G7,2,3,0,12,notknown,Italian,m,guessed,German
172,G7,2,3,35,12,notknown,Italian,m,guessed,German
173,G7,2,3,14,12,notknown,Italian,m,guessed,German
174,G7,2,3,38,12,notknown,Italian,m,guessed,German
175,G7,2,3,25,12,notknown,Italian,m,guessed,German
176,G7,2,3,24,12,notknown,Italian,m,guessed,German
177,G7,2,3,60,12,notknown,Italian,m,guessed,German
178,G7,2,3,35,12,notknown,Italian,m,guessed,German
179,G7,2,3,17,12,known_false,Italian,m,known,German
180,G7,2,3,15,12,notknown,Italian,m,guessed,German
182,G8,2,4,92,12,notknown,English,m,guessed,German
184,G8,2,4,26,12,notknown,English,m,guessed,German
185,G8,2,4,37,12,notknown,English,m,guessed,German
186,G8,2,4,12,12,notknown,English,m,guessed,German
187,G8,2,4,20,12,notknown,English,m,guessed,German
188,G8,2,4,61,12,notknown,English,m,guessed,German
190,G8,2,4,24,12,notknown,English,m,guessed,German
191,G8,2,4,23,12,notknown,English,m,guessed,German
192,G8,2,4,3,12,notknown,English,m,guessed,German
193,G8,2,4,74,12,notknown,English,m,guessed,German
195,G8,2,4,14,12,notknown,English,m,guessed,German
196,G8,2,4,0,12,notknown,English,m,guessed,German
197,G8,2,4,0,12,notknown,English,m,guessed,German
198,G8,2,4,19,12,notknown,English,m,guessed,German
199,G8,2,4,10,12,notknown,English,m,guessed,German
201,G8,2,4,19,12,notknown,English,m,guessed,German
202,G8,2,4,35,12,notknown,English,m,guessed,German
203,G8,2,4,52,12,notknown,English,m,guessed,German
204,G8,2,4,11,12,notknown,English,m,guessed,German
1,G1,1,1,56,42,notknown,German,m,guessed,German
2,G1,1,1,55,42,notknown,German,m,guessed,German
3,G1,1,1,69,42,notknown,German,m,guessed,German
4,G1,1,1,37,42,notknown,German,m,guessed,German
5,G1,1,1,60,42,notknown,German,m,guessed,German
6,G1,1,1,51,42,notknown,German,m,guessed,German
7,G1,1,1,40,42,notknown,German,m,guessed,German
8,G1,1,1,50,42,notknown,German,m,guessed,German
10,G1,1,1,40,42,notknown,German,m,guessed,German
11,G1,1,1,79,42,notknown,German,m,guessed,German
12,G1,1,1,35,42,notknown,German,m,guessed,German
13,G1,1,1,20,42,notknown,German,m,guessed,German
14,G1,1,1,50,42,notknown,German,m,guessed,German
16,G1,1,1,21,42,notknown,German,m,guessed,German
17,G1,1,1,70,42,notknown,German,m,guessed,German
18,G1,1,1,0,42,notknown,German,m,guessed,German
19,G1,1,1,69,42,notknown,German,m,guessed,German
20,G1,1,1,21,42,notknown,German,m,guessed,German
21,G1,1,1,25,42,notknown,German,m,guessed,German
22,G1,1,1,66,42,notknown,German,m,guessed,German
23,G1,1,1,40,42,notknown,German,m,guessed,German
24,G1,1,1,76,42,notknown,German,m,guessed,German
26,G1,1,1,80,42,notknown,German,m,guessed,German
27,G1,1,1,10,42,notknown,German,m,guessed,German
28,G1,1,1,63,42,notknown,German,m,guessed,German
29,G1,1,1,60,42,notknown,German,m,guessed,German
30,G2,1,2,20,42,notknown,Italian,m,guessed,German
31,G2,1,2,98,42,notknown,Italian,m,guessed,German
32,G2,1,2,81,42,notknown,Italian,m,guessed,German
33,G2,1,2,35,42,notknown,Italian,m,guessed,German
34,G2,1,2,78,42,notknown,Italian,m,guessed,German
35,G2,1,2,13,42,notknown,Italian,m,guessed,German
36,G2,1,2,0,42,notknown,Italian,m,guessed,German
37,G2,1,2,0,42,notknown,Italian,m,guessed,German
38,G2,1,2,64,42,notknown,Italian,m,guessed,German
39,G2,1,2,0,42,known_true,Italian,m,known,German
40,G2,1,2,63,42,notknown,Italian,m,guessed,German
41,G2,1,2,79,42,notknown,Italian,m,guessed,German
42,G2,1,2,25,42,notknown,Italian,m,guessed,German
43,G2,1,2,17,42,notknown,Italian,m,guessed,German
44,G2,1,2,71,42,notknown,Italian,m,guessed,German
45,G2,1,2,51,42,notknown,Italian,m,guessed,German
46,G2,1,2,60,42,notknown,Italian,m,guessed,German
47,G2,1,2,100,42,notknown,Italian,m,guessed,German
48,G2,1,2,67,42,notknown,Italian,m,guessed,German
49,G2,1,2,0,42,notknown,Italian,m,guessed,German
50,G3,1,3,73,42,notknown,English,m,guessed,German
51,G3,1,3,100,42,notknown,English,m,guessed,German
52,G3,1,3,40,42,notknown,English,m,guessed,German
53,G3,1,3,36,42,notknown,English,m,guessed,German
54,G3,1,3,30,42,notknown,English,m,guessed,German
55,G3,1,3,56,42,notknown,English,m,guessed,German
56,G3,1,3,19,42,notknown,English,m,guessed,German
58,G3,1,3,29,42,notknown,English,m,guessed,German
59,G3,1,3,24,42,notknown,English,m,guessed,German
60,G3,1,3,27,42,notknown,English,m,guessed,German
61,G3,1,3,59,42,notknown,English,m,guessed,German
63,G3,1,3,74,42,notknown,English,m,guessed,German
64,G3,1,3,6,42,notknown,English,m,guessed,German
65,G3,1,3,0,42,notknown,English,m,guessed,German
66,G3,1,3,80,42,notknown,English,m,guessed,German
67,G3,1,3,72,42,notknown,English,m,guessed,German
68,G3,1,3,50,42,notknown,English,m,guessed,German
69,G3,1,3,27,42,notknown,English,m,guessed,German
70,G3,1,3,68,42,notknown,English,m,guessed,German
71,G3,1,3,80,42,notknown,English,m,guessed,German
73,G3,1,3,0,42,notknown,English,m,guessed,German
74,G3,1,3,14,42,notknown,English,m,guessed,German
75,G4,1,4,30,42,notknown,French,m,guessed,German
76,G4,1,4,100,42,notknown,French,m,guessed,German
77,G4,1,4,33,42,notknown,French,m,guessed,German
78,G4,1,4,31,42,notknown,French,m,guessed,German
79,G4,1,4,25,42,notknown,French,m,guessed,German
81,G4,1,4,0,42,notknown,French,m,guessed,German
82,G4,1,4,78,42,notknown,French,m,guessed,German
83,G4,1,4,81,42,notknown,French,m,guessed,German
84,G4,1,4,51,42,notknown,French,m,guessed,German
85,G4,1,4,100,42,notknown,French,m,guessed,German
86,G4,1,4,59,42,notknown,French,m,guessed,German
